driverID,url,givenName,familyName,dateOfBirth,nationality,natflag,,,,,,,
stroll,http://en.wikipedia.org/wiki/Lance_Stroll,Lance,Stroll,29/10/1998,Canadian,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Canada_%28Pantone%29.svg,,,,,,,
stroll,http://en.wikipedia.org/wiki/Lance_Stroll,Lance,Stroll,29/10/1998,Canadian,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Canada_%28Pantone%29.svg,,,,,,,
stroll,http://en.wikipedia.org/wiki/Lance_Stroll,Lance,Stroll,29/10/1998,Canadian,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Canada_%28Pantone%29.svg,,,,,,,
stroll,http://en.wikipedia.org/wiki/Lance_Stroll,Lance,Stroll,29/10/1998,Canadian,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Canada_%28Pantone%29.svg,,,,,,,
stroll,http://en.wikipedia.org/wiki/Lance_Stroll,Lance,Stroll,29/10/1998,Canadian,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Canada_%28Pantone%29.svg,,,,,,,
stroll,http://en.wikipedia.org/wiki/Lance_Stroll,Lance,Stroll,29/10/1998,Canadian,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Canada_%28Pantone%29.svg,,,,,,,
sutil,http://en.wikipedia.org/wiki/Adrian_Sutil,Adrian,Sutil,11/01/1983,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
sutil,http://en.wikipedia.org/wiki/Adrian_Sutil,Adrian,Sutil,11/01/1983,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
sutil,http://en.wikipedia.org/wiki/Adrian_Sutil,Adrian,Sutil,11/01/1983,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
sutil,http://en.wikipedia.org/wiki/Adrian_Sutil,Adrian,Sutil,11/01/1983,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
trulli,http://en.wikipedia.org/wiki/Jarno_Trulli,Jarno,Trulli,13/07/1974,Italian,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/255px-Flag_of_Italy.svg.png,,,,,,,
trulli,http://en.wikipedia.org/wiki/Jarno_Trulli,Jarno,Trulli,13/07/1974,Italian,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/255px-Flag_of_Italy.svg.png,,,,,,,
tsunoda,http://en.wikipedia.org/wiki/Yuki_Tsunoda,Yuki,Tsunoda,11/05/2000,Japanese,https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Flag_of_Japan.svg/1200px-Flag_of_Japan.svg.png,,,,,,,
tsunoda,http://en.wikipedia.org/wiki/Yuki_Tsunoda,Yuki,Tsunoda,11/05/2000,Japanese,https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Flag_of_Japan.svg/1200px-Flag_of_Japan.svg.png,,,,,,,
vandoorne,http://en.wikipedia.org/wiki/Stoffel_Vandoorne,Stoffel,Vandoorne,26/03/1992,Belgian,https://cdn.britannica.com/08/6408-004-405E272F/Flag-Belgium.jpg,,,,,,,
vandoorne,http://en.wikipedia.org/wiki/Stoffel_Vandoorne,Stoffel,Vandoorne,26/03/1992,Belgian,https://cdn.britannica.com/08/6408-004-405E272F/Flag-Belgium.jpg,,,,,,,
vandoorne,http://en.wikipedia.org/wiki/Stoffel_Vandoorne,Stoffel,Vandoorne,26/03/1992,Belgian,https://cdn.britannica.com/08/6408-004-405E272F/Flag-Belgium.jpg,,,,,,,
vergne,http://en.wikipedia.org/wiki/Jean-%C3%89ric_Vergne,Jean-Éric,Vergne,25/04/1990,French,https://cdn.britannica.com/82/682-004-F0B47FCB/Flag-France.jpg,,,,,,,
vergne,http://en.wikipedia.org/wiki/Jean-%C3%89ric_Vergne,Jean-Éric,Vergne,25/04/1990,French,https://cdn.britannica.com/82/682-004-F0B47FCB/Flag-France.jpg,,,,,,,
vergne,http://en.wikipedia.org/wiki/Jean-%C3%89ric_Vergne,Jean-Éric,Vergne,25/04/1990,French,https://cdn.britannica.com/82/682-004-F0B47FCB/Flag-France.jpg,,,,,,,
vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,03/07/1987,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,03/07/1987,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,03/07/1987,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,03/07/1987,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,03/07/1987,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,03/07/1987,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,03/07/1987,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,03/07/1987,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,03/07/1987,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,03/07/1987,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,03/07/1987,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,03/07/1987,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,03/07/1987,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
webber,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),Mark,Webber,27/08/1976,Australian,https://cdn.britannica.com/78/6078-004-77AF7322/Flag-Australia.jpg,,,,,,,
webber,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),Mark,Webber,27/08/1976,Australian,https://cdn.britannica.com/78/6078-004-77AF7322/Flag-Australia.jpg,,,,,,,
webber,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),Mark,Webber,27/08/1976,Australian,https://cdn.britannica.com/78/6078-004-77AF7322/Flag-Australia.jpg,,,,,,,
webber,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),Mark,Webber,27/08/1976,Australian,https://cdn.britannica.com/78/6078-004-77AF7322/Flag-Australia.jpg,,,,,,,
wehrlein,http://en.wikipedia.org/wiki/Pascal_Wehrlein,Pascal,Wehrlein,18/10/1994,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
wehrlein,http://en.wikipedia.org/wiki/Pascal_Wehrlein,Pascal,Wehrlein,18/10/1994,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
yamamoto,http://en.wikipedia.org/wiki/Sakon_Yamamoto,Sakon,Yamamoto,09/07/1982,Japanese,https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Flag_of_Japan.svg/1200px-Flag_of_Japan.svg.png,,,,,,,
zhou,http://en.wikipedia.org/wiki/Guanyu_Zhou,Guanyu,Zhou,30/05/1999,Chinese,https://cdn.britannica.com/90/7490-004-BAD4AA72/Flag-China.jpg,,,,,,,
